x,y,z,id,xi,xv,jvx,jix,xie,xve,Di,Dv,K0_dist,super_saturation,void_nucleation_rate,ci_analytical,cv_analytical
0,0,0,0,3.7605648810718e-11,2.3204748025175e-08,1.0513316693039e-22,2.2550914126758e-18,0,3.7e-11,1,0.000181,6.2231870855349e-62,-4988.1423649636,-nan,0,0
1,0,0,1,3.7605646555626e-11,2.3204748024594e-08,1.0513316693039e-22,2.2550914126758e-18,0,3.7e-11,1,0.000181,6.7524033625671e-62,-4988.1420282477,-nan,2.02038177611e-08,0.00011150492607219
2,0,0,2,3.7605641723288e-11,2.3204748023349e-08,2.2528681212783e-22,4.8323387451409e-18,0,3.7e-11,1,0.000181,7.326384656884e-62,-4988.1413067137,-nan,2.020381776105e-08,0.00011150492607191
3,0,0,3,3.7605634008501e-11,2.3204748021362e-08,3.5967101450328e-22,7.7147864233498e-18,0,3.7e-11,1,0.000181,7.948897096987e-62,-4988.1401547909,-nan,2.0203817760967e-08,0.00011150492607145
4,0,0,4,3.7605623342528e-11,2.3204748018615e-08,4.9726281153597e-22,1.0665972913859e-17,0,3.7e-11,1,0.000181,8.6240219246846e-62,-4988.1385622158,-nan,2.020381776085e-08,0.0001115049260708
5,0,0,5,3.7605609701074e-11,2.3204748015101e-08,6.3599187934053e-22,1.3641454636e-17,0,3.7e-11,1,0.000181,9.3561817141313e-62,-4988.1365253607,-nan,2.02038177607e-08,0.00011150492606997
6,0,0,6,3.7605593072872e-11,2.3204748010818e-08,7.752521526083e-22,1.662820155642e-17,0,3.7e-11,1,0.000181,1.0150168760104e-61,-4988.1340425435,-nan,2.0203817760516e-08,0.00011150492606896
7,0,0,7,3.7605573451801e-11,2.3204748005764e-08,9.1480467871266e-22,1.962107100924e-17,0,3.7e-11,1,0.000181,1.101117581396e-61,-4988.1311128502,-nan,2.0203817760299e-08,0.00011150492606776
8,0,0,8,3.7605550834168e-11,2.3204747999938e-08,1.0545386650824e-21,2.2617632886455e-17,0,3.7e-11,1,0.000181,1.1944829360306e-61,-4988.1277357293,-nan,2.0203817760049e-08,0.00011150492606637
9,0,0,9,3.7605525217577e-11,2.3204747993339e-08,1.1943930260835e-21,2.5616591500107e-17,0,3.7e-11,1,0.000181,1.2957225643201e-61,-4988.1239108231,-nan,2.0203817759765e-08,0.0001115049260648
10,0,0,10,3.7605496600383e-11,2.3204747985967e-08,1.3343360211417e-21,2.8617193379132e-17,0,3.7e-11,1,0.000181,1.4054969667771e-61,-4988.1196378861,-nan,2.0203817759448e-08,0.00011150492606305
11,0,0,11,3.7605464981413e-11,2.3204747977821e-08,1.4743460906213e-21,3.1618970720582e-17,0,3.7e-11,1,0.000181,1.5245217421546e-61,-4988.1149167429,-nan,2.0203817759098e-08,0.00011150492606111
12,0,0,12,3.7605430359795e-11,2.3204747968902e-08,1.6144094603109e-21,3.4621617764897e-17,0,3.7e-11,1,0.000181,1.6535721579805e-61,-4988.1097472635,-nan,2.0203817758714e-08,0.00011150492605899
13,0,0,13,3.7605392734868e-11,2.3204747959208e-08,1.7545195425441e-21,3.7624926321058e-17,0,3.7e-11,1,0.000181,1.7934880980757e-61,-4988.1041293492,-nan,2.0203817758297e-08,0.00011150492605668
14,0,0,14,3.7605352106119e-11,2.3204747948741e-08,1.8946697496544e-21,4.0628749674366e-17,0,3.7e-11,1,0.000181,1.9451794179699e-61,-4988.0980629232,-nan,2.0203817757846e-08,0.00011150492605419
15,0,0,15,3.7605308473137e-11,2.3204747937498e-08,2.0348558894905e-21,4.3632981525649e-17,0,3.7e-11,1,0.000181,2.1096317416505e-61,-4988.0915479245,-nan,2.0203817757362e-08,0.00011150492605151
16,0,0,16,3.7605261835594e-11,2.3204747925481e-08,2.1750767642949e-21,4.6637542917933e-17,0,3.7e-11,1,0.000181,2.2879127358046e-61,-4988.0845843038,-nan,2.0203817756845e-08,0.00011150492604865
17,0,0,17,3.760521219322e-11,2.3204747912689e-08,2.3153305774313e-21,4.9642374035721e-17,0,3.7e-11,1,0.000181,2.4811789006569e-61,-4988.0771720208,-nan,2.0203817756294e-08,0.00011150492604561
18,0,0,18,3.7605159545792e-11,2.3204747899122e-08,2.4556161311422e-21,5.2647428686145e-17,0,3.7e-11,1,0.000181,2.6906829196941e-61,-4988.0693110423,-nan,2.020381775571e-08,0.00011150492604238
19,0,0,19,3.7605103893121e-11,2.320474788478e-08,2.5959328265488e-21,5.5652670667127e-17,0,3.7e-11,1,0.000181,2.9177816140037e-61,-4988.0610013403,-nan,2.0203817755093e-08,0.00011150492603896
20,0,0,20,3.760504523505e-11,2.3204747869663e-08,2.7362818614086e-21,5.8658071195369e-17,0,3.7e-11,1,0.000181,3.1639445506775e-61,-4988.052242891,-nan,2.0203817754442e-08,0.00011150492603536
21,0,0,21,3.7604983571443e-11,2.320474785377e-08,2.8766614390853e-21,6.1663607077501e-17,0,3.7e-11,1,0.000181,3.4307633587493e-61,-4988.0430356742,-nan,2.0203817753758e-08,0.00011150492603158
22,0,0,22,3.7604918902183e-11,2.3204747837101e-08,3.0170733562153e-21,6.4669259449928e-17,0,3.7e-11,1,0.000181,3.719961810481e-61,-4988.0333796727,-nan,2.020381775304e-08,0.00011150492602761
23,0,0,23,3.760485122717e-11,2.3204747819656e-08,3.157518810556e-21,6.7675012809475e-17,0,3.7e-11,1,0.000181,4.0334067305108e-61,-4988.0232748712,-nan,2.020381775229e-08,0.00011150492602346
24,0,0,24,3.7604780546316e-11,2.3204747801435e-08,3.2979966043499e-21,7.0680854250833e-17,0,3.7e-11,1,0.000181,4.3731198004483e-61,-4988.0127212568,-nan,2.0203817751505e-08,0.00011150492601912
25,0,0,25,3.7604706859543e-11,2.3204747782438e-08,3.4385091331122e-21,7.3686773014191e-17,0,3.7e-11,1,0.000181,4.7412903319897e-61,-4988.0017188177,-nan,2.0203817750688e-08,0.0001115049260146
26,0,0,26,3.7604630166783e-11,2.3204747762664e-08,3.5790569957214e-21,7.6692760013487e-17,0,3.7e-11,1,0.000181,5.140289087553e-61,-4987.9902675438,-nan,2.0203817749837e-08,0.00011150492600989
27,0,0,27,3.7604550467976e-11,2.3204747742113e-08,3.7196401921777e-21,7.969880751329e-17,0,3.7e-11,1,0.000181,5.5726832338395e-61,-4987.9783674262,-nan,2.0203817748952e-08,0.000111504926005
28,0,0,28,3.7604467763067e-11,2.3204747720786e-08,3.8602611179962e-21,8.2704908934929e-17,0,3.7e-11,1,0.000181,6.0412525206476e-61,-4987.9660184567,-nan,2.0203817748035e-08,0.00011150492599993
29,0,0,29,3.7604382052008e-11,2.3204747698681e-08,4.0009191742979e-21,8.5711058598e-17,0,3.7e-11,1,0.000181,6.5490067847474e-61,-4987.9532206282,-nan,2.0203817747083e-08,0.00011150492599467
